json_file_path	label
Dmitriy D./TASK 1/TASK1/json/2fc7d2a3a7a4a36d.json	center
Dmitriy D./TASK 1/TASK1/json/4f36c9608d8a8111.json	left
Dmitriy D./TASK 1/TASK1/json/f634f150bf27c9d4.json	center
Dmitriy D./TASK 1/TASK1/json/3b78731af4c214e4.json	center
Dmitriy D./TASK 1/TASK1/json/47ac9963dca4e9cd.json	right
Dmitriy D./TASK 1/TASK1/json/32949eeceafc0211.json	right
Dmitriy D./TASK 1/TASK1/json/0590773aea745a9e.json	left
Dmitriy D./TASK 1/TASK1/json/c8a8317ed4c47c04.json	left
Dmitriy D./TASK 1/TASK1/json/abb8347ce50c12c7.json	right
Dmitriy D./TASK 1/TASK1/json/f9c38fea7b33a4d9.json	right
Dmitriy D./TASK 1/TASK1/json/4dad4e9378a5661a.json	center
Dmitriy D./TASK 1/TASK1/json/608cc4c0768f6f08.json	right
Dmitriy D./TASK 1/TASK1/json/2fe94581dc8ad8dd.json	center
Dmitriy D./TASK 1/TASK1/json/7ca4616d00b8522d.json	right
Dmitriy D./TASK 1/TASK1/json/3a35b767b39a1732.json	right
Dmitriy D./TASK 1/TASK1/json/f014ce830c4889e5.json	left
Dmitriy D./TASK 1/TASK1/json/4dba54a099f321b1.json	right
Dmitriy D./TASK 1/TASK1/json/8a6f331db53d35d0.json	left
Dmitriy D./TASK 1/TASK1/json/526a006239db50fc.json	left
Dmitriy D./TASK 1/TASK1/json/84ba75fa3a98866d.json	right
Dmitriy D./TASK 1/TASK1/json/8c2299f322ddaf82.json	right
Dmitriy D./TASK 1/TASK1/json/1834286ea933e6ec.json	center
Dmitriy D./TASK 1/TASK1/json/b2265af6296a17f0.json	center
Dmitriy D./TASK 1/TASK1/json/9947a16e66ead520.json	center
Dmitriy D./TASK 1/TASK1/json/acc6c00a1ec68247.json	left
Dmitriy D./TASK 1/TASK1/json/da2b2d8ff3940fb1.json	center
Dmitriy D./TASK 1/TASK1/json/cff54faa1999cd60.json	right
Dmitriy D./TASK 1/TASK1/json/2d01b771ce49edcb.json	center
Dmitriy D./TASK 1/TASK1/json/fe38d8d4e2bb5f72.json	right
Dmitriy D./TASK 1/TASK1/json/03ad43c88808b76a.json	right
Dmitriy D./TASK 1/TASK1/json/cd42bedb9b636fc3.json	right
Dmitriy D./TASK 1/TASK1/json/5619212947b820b8.json	right
Dmitriy D./TASK 1/TASK1/json/0f73e6e2685e8a0a.json	left
Dmitriy D./TASK 1/TASK1/json/bc8cec17773fed95.json	center
Dmitriy D./TASK 1/TASK1/json/b227cef219104596.json	center
Dmitriy D./TASK 1/TASK1/json/8e127f49e6fa5d45.json	center
Dmitriy D./TASK 1/TASK1/json/2db55e0ffd110fe2.json	center
Dmitriy D./TASK 1/TASK1/json/91cdea2ed922d69c.json	center
Dmitriy D./TASK 1/TASK1/json/e651cb010f223e9b.json	right
Dmitriy D./TASK 1/TASK1/json/55e4e2b661e8c83c.json	center
Dmitriy D./TASK 1/TASK1/json/e6935f8f5fb469f9.json	left
Dmitriy D./TASK 1/TASK1/json/0596220b2df9f10f.json	center
Dmitriy D./TASK 1/TASK1/json/26a7f6fa3e006733.json	center
Dmitriy D./TASK 1/TASK1/json/b093d79d9c7d459d.json	left
Dmitriy D./TASK 1/TASK1/json/e2dcb88fd487b86f.json	center
Dmitriy D./TASK 1/TASK1/json/6f09cc03b15ce737.json	center
Dmitriy D./TASK 1/TASK1/json/95a32d0455140944.json	center
Dmitriy D./TASK 1/TASK1/json/55f640a046282cdb.json	center
Dmitriy D./TASK 1/TASK1/json/9bf76b4eb47affa7.json	right
Dmitriy D./TASK 1/TASK1/json/40825c4dca79e50d.json	center
Dmitriy D./TASK 1/TASK1/json/93f20a48c0b5cd46.json	center
Dmitriy D./TASK 1/TASK1/json/8464f02f39132a75.json	center
Dmitriy D./TASK 1/TASK1/json/0a90f79628c50448.json	center
Dmitriy D./TASK 1/TASK1/json/145caf31bfcc720d.json	center
Dmitriy D./TASK 1/TASK1/json/1902adce6c03c43a.json	right
Dmitriy D./TASK 1/TASK1/json/03435aa608e74f20.json	center
Dmitriy D./TASK 1/TASK1/json/f6c432a18b27acec.json	center
Dmitriy D./TASK 1/TASK1/json/dd1e4e74ff0d8ac8.json	center
Dmitriy D./TASK 1/TASK1/json/096e228f573dc3d4.json	right
Dmitriy D./TASK 1/TASK1/json/4cf03baf77acc285.json	center
Dmitriy D./TASK 1/TASK1/json/8588274bdc2084a2.json	center
Dmitriy D./TASK 1/TASK1/json/7bc614f85bcb08cd.json	center
Dmitriy D./TASK 1/TASK1/json/6d150f334e27b712.json	center
Dmitriy D./TASK 1/TASK1/json/e39e3fb852684408.json	right
Dmitriy D./TASK 1/TASK1/json/34117c6b9ec945e3.json	center
Dmitriy D./TASK 1/TASK1/json/8882e623666db51a.json	left
Dmitriy D./TASK 1/TASK1/json/bf328d0883ccaa45.json	left
Dmitriy D./TASK 1/TASK1/json/fa526496bf98d52c.json	left
Dmitriy D./TASK 1/TASK1/json/e06a8d350af5d409.json	left
Dmitriy D./TASK 1/TASK1/json/835ce92a1e64f4b6.json	center
Dmitriy D./TASK 1/TASK1/json/8fdd290ac9d0dca7.json	right
Dmitriy D./TASK 1/TASK1/json/9220bc666775873f.json	center
Dmitriy D./TASK 1/TASK1/json/2b5ce869a0fa8c0d.json	right
Dmitriy D./TASK 1/TASK1/json/5c8a2349444cf245.json	center
Dmitriy D./TASK 1/TASK1/json/ca6bed7adbea5091.json	right
Dmitriy D./TASK 1/TASK1/json/30e61549f80e1ca9.json	right
Dmitriy D./TASK 1/TASK1/json/ed5b03433c952903.json	right
Dmitriy D./TASK 1/TASK1/json/a9c680823edd776c.json	center
Dmitriy D./TASK 1/TASK1/json/9b1f7f1510fd325d.json	center
Dmitriy D./TASK 1/TASK1/json/809b8b35d1edeb6b.json	center
Dmitriy D./TASK 1/TASK1/json/fa76e10543ac48d6.json	center
Dmitriy D./TASK 1/TASK1/json/75e4b61df07f8fe0.json	center
Dmitriy D./TASK 1/TASK1/json/8873ab22feade189.json	left
Dmitriy D./TASK 1/TASK1/json/c2fa90cef3155766.json	right
Dmitriy D./TASK 1/TASK1/json/658f742d9372dc4b.json	left
Dmitriy D./TASK 1/TASK1/json/eb7116fdbb20d6a8.json	right
Dmitriy D./TASK 1/TASK1/json/0e59921b944765ca.json	left
Dmitriy D./TASK 1/TASK1/json/f99853deba69466c.json	right
Dmitriy D./TASK 1/TASK1/json/427623780ba43169.json	center
Dmitriy D./TASK 1/TASK1/json/5ac7b0be42e82aeb.json	left
Dmitriy D./TASK 1/TASK1/json/f5835bf56e98ec76.json	left
Dmitriy D./TASK 1/TASK1/json/8dfbcbcf3a60da76.json	center
Dmitriy D./TASK 1/TASK1/json/ed4259c278b213e0.json	center
Dmitriy D./TASK 1/TASK1/json/ebc15aae0083e480.json	right
Dmitriy D./TASK 1/TASK1/json/cc77cfed356a0b97.json	left
Dmitriy D./TASK 1/TASK1/json/a1f199088dca8170.json	center
Dmitriy D./TASK 1/TASK1/json/3a530998d864c3a3.json	center
Dmitriy D./TASK 1/TASK1/json/295edb447da3d0d7.json	center
Dmitriy D./TASK 1/TASK1/json/bf7c71beef490dea.json	center
Dmitriy D./TASK 1/TASK1/json/23144158211108d4.json	left
Dmitriy D./TASK 1/TASK1/json/9049f886bdf73242.json	center
Dmitriy D./TASK 1/TASK1/json/69f0f9bf6295334d.json	right
Dmitriy D./TASK 1/TASK1/json/2badc8ce1b590ba9.json	right
Dmitriy D./TASK 1/TASK1/json/1ed62884808f5092.json	right
Dmitriy D./TASK 1/TASK1/json/ca3196915de62748.json	right
Dmitriy D./TASK 1/TASK1/json/17ad792757a84166.json	center
Dmitriy D./TASK 1/TASK1/json/2a7857341049b410.json	left
Dmitriy D./TASK 1/TASK1/json/0e558d2e5e3972cd.json	right
Dmitriy D./TASK 1/TASK1/json/91c437737662249c.json	left
Dmitriy D./TASK 1/TASK1/json/3aa3b3f6a89f564c.json	right
Dmitriy D./TASK 1/TASK1/json/e7c276fba617d2e2.json	left
Dmitriy D./TASK 1/TASK1/json/abd9eb4b41963ac0.json	right
Dmitriy D./TASK 1/TASK1/json/4db4a514a1993f35.json	left
Dmitriy D./TASK 1/TASK1/json/5d70985099edba70.json	left
Dmitriy D./TASK 1/TASK1/json/5084e23c15db54f9.json	center
Dmitriy D./TASK 1/TASK1/json/b183123a74aa11f4.json	right
Dmitriy D./TASK 1/TASK1/json/ba59798bd0e0ec25.json	left
Dmitriy D./TASK 1/TASK1/json/25d02441fd8d52b4.json	center
Dmitriy D./TASK 1/TASK1/json/b8e8a15ab645a720.json	right
Dmitriy D./TASK 1/TASK1/json/00357249088baf9b.json	center
Dmitriy D./TASK 1/TASK1/json/9813c057677dcef1.json	right
Dmitriy D./TASK 1/TASK1/json/fe540d17976c53e8.json	left
Dmitriy D./TASK 1/TASK1/json/e1a5f3f013635ebe.json	left
Dmitriy D./TASK 1/TASK1/json/94df792e668a73ef.json	right
Dmitriy D./TASK 1/TASK1/json/ab9c4a1a095e6001.json	right
Dmitriy D./TASK 1/TASK1/json/0dce25c197dfb253.json	center
Dmitriy D./TASK 1/TASK1/json/bd1aacea899cd0af.json	right
Dmitriy D./TASK 1/TASK1/json/c00d4c98216620c9.json	center
Dmitriy D./TASK 1/TASK1/json/2aa59a5714fd346a.json	center
Dmitriy D./TASK 1/TASK1/json/4c43bd37deb965dd.json	left
Dmitriy D./TASK 1/TASK1/json/f10799802489a6cf.json	right
Dmitriy D./TASK 1/TASK1/json/229f8fabc7a4c47f.json	right
Dmitriy D./TASK 1/TASK1/json/8ac0c9678ccc56ae.json	right
Dmitriy D./TASK 1/TASK1/json/cffc9216e4501d9d.json	left
Dmitriy D./TASK 1/TASK1/json/68136fbc890eb2f0.json	center
Dmitriy D./TASK 1/TASK1/json/546d9584b823b832.json	left
Dmitriy D./TASK 1/TASK1/json/77563093f5589cfe.json	right
Dmitriy D./TASK 1/TASK1/json/ea6a8f322851d8fd.json	center
Dmitriy D./TASK 1/TASK1/json/3678c5b762f9de8e.json	left
Dmitriy D./TASK 1/TASK1/json/d4fa8337c7283476.json	right
Dmitriy D./TASK 1/TASK1/json/237f5a4dda37ce45.json	left
Dmitriy D./TASK 1/TASK1/json/6e430436b9848ab8.json	center
Dmitriy D./TASK 1/TASK1/json/3b1867cb5a70801c.json	right
Dmitriy D./TASK 1/TASK1/json/9538ab30e673d2cc.json	left
Dmitriy D./TASK 1/TASK1/json/cf684340ca57a27d.json	right
Dmitriy D./TASK 1/TASK1/json/4d7c2f9679048bf8.json	center
Dmitriy D./TASK 1/TASK1/json/1254fd13ac9ef33f.json	right
Dmitriy D./TASK 1/TASK1/json/a7a4c0b7bdf5584e.json	left
Dmitriy D./TASK 1/TASK1/json/cd1f3252ddb4da6b.json	center
Dmitriy D./TASK 1/TASK1/json/774eae23730bf507.json	center
Dmitriy D./TASK 1/TASK1/json/4cdfa1e1634a4492.json	center
Dmitriy D./TASK 1/TASK1/json/d82e73b19e501e11.json	center
Dmitriy D./TASK 1/TASK1/json/610e5846d043dd6e.json	left
Dmitriy D./TASK 1/TASK1/json/15320b803c31231d.json	left
Dmitriy D./TASK 1/TASK1/json/2f3a606f1b444b4f.json	left
Dmitriy D./TASK 1/TASK1/json/81005d59462eed70.json	center
Dmitriy D./TASK 1/TASK1/json/f64c1650b2ecbd00.json	right
Dmitriy D./TASK 1/TASK1/json/278234437dda13d3.json	right
Dmitriy D./TASK 1/TASK1/json/c17a874f84de578b.json	left
Dmitriy D./TASK 1/TASK1/json/8edd83f02505f7f5.json	right
Dmitriy D./TASK 1/TASK1/json/18404a37f634eb35.json	left
Dmitriy D./TASK 1/TASK1/json/4f97f76c786a5bb2.json	left
Dmitriy D./TASK 1/TASK1/json/d789c2cf4413917e.json	right
Dmitriy D./TASK 1/TASK1/json/0f264fba044c0d26.json	center
Dmitriy D./TASK 1/TASK1/json/0b16c3df2ef97246.json	left
Dmitriy D./TASK 1/TASK1/json/0ca6cf9eebdd5d1b.json	left
Dmitriy D./TASK 1/TASK1/json/6a64c8bedde91696.json	right
Dmitriy D./TASK 1/TASK1/json/9b23e1bc8fe4fbc9.json	right
Dmitriy D./TASK 1/TASK1/json/70127eb3e5016a7b.json	right
Dmitriy D./TASK 1/TASK1/json/46c4a15853341c58.json	right
Dmitriy D./TASK 1/TASK1/json/fbae143adaab84ae.json	right
Dmitriy D./TASK 1/TASK1/json/f38ae7e47f6db029.json	center
Dmitriy D./TASK 1/TASK1/json/092dbc48350bf989.json	center
Dmitriy D./TASK 1/TASK1/json/d4d6e9e51c5ea833.json	right
Dmitriy D./TASK 1/TASK1/json/37df61c2f75b930d.json	right
Dmitriy D./TASK 1/TASK1/json/89df749ac79856e5.json	center
Dmitriy D./TASK 1/TASK1/json/78894701f3702330.json	center
Dmitriy D./TASK 1/TASK1/json/bd9c1c9cf3148793.json	right
Dmitriy D./TASK 1/TASK1/json/0d4bf77b3326c29b.json	left
Dmitriy D./TASK 1/TASK1/json/3e9fc700df3ab146.json	center
Dmitriy D./TASK 1/TASK1/json/1c2cc4437eedc91d.json	left
Dmitriy D./TASK 1/TASK1/json/04a64e015bc3da7a.json	right
Dmitriy D./TASK 1/TASK1/json/bd983eb46f4a1602.json	center
Dmitriy D./TASK 1/TASK1/json/e0d1dda3aaf8fd70.json	right
Dmitriy D./TASK 1/TASK1/json/220bd549782d9cda.json	right
Dmitriy D./TASK 1/TASK1/json/3ff8e084eaad2703.json	right
Dmitriy D./TASK 1/TASK1/json/4a787d18e3c0301f.json	center
Dmitriy D./TASK 1/TASK1/json/8629591aa07e2a20.json	right
Dmitriy D./TASK 1/TASK1/json/cfefd5085fd37aef.json	right
Dmitriy D./TASK 1/TASK1/json/c955cba9f3dd0ba2.json	center
Dmitriy D./TASK 1/TASK1/json/83d5e30fad0e1d09.json	right
Dmitriy D./TASK 1/TASK1/json/cf89fe6523ea7c1b.json	right
Dmitriy D./TASK 1/TASK1/json/eb9c89fe4199df95.json	center
Dmitriy D./TASK 1/TASK1/json/9f9d17f93739ea5c.json	right
Dmitriy D./TASK 1/TASK1/json/e3071e990250baa4.json	center
Dmitriy D./TASK 1/TASK1/json/d4afda49ae004a04.json	left
Dmitriy D./TASK 1/TASK1/json/3132741553bf6b48.json	center
Dmitriy D./TASK 1/TASK1/json/9922fa2a68767b24.json	right
Dmitriy D./TASK 1/TASK1/json/65b38d0821799701.json	right
Dmitriy D./TASK 1/TASK1/json/1d348d9567e0d561.json	center
Dmitriy D./TASK 1/TASK1/json/9a2ec721a9f0b8e9.json	left
Dmitriy D./TASK 1/TASK1/json/cb6a5e7664eb15c3.json	left
Dmitriy D./TASK 1/TASK1/json/f7423b738d3a1c21.json	right
Dmitriy D./TASK 1/TASK1/json/1b640e5170427592.json	right
Dmitriy D./TASK 1/TASK1/json/009ac91808bf6f32.json	right
Dmitriy D./TASK 1/TASK1/json/9db5c2a58f8bf22b.json	left
Dmitriy D./TASK 1/TASK1/json/896142267878f0af.json	center
Dmitriy D./TASK 1/TASK1/json/664f9a078d418991.json	right
Dmitriy D./TASK 1/TASK1/json/6b4c9bc539660c27.json	left
Dmitriy D./TASK 1/TASK1/json/c0f095c1565c9d80.json	center
Dmitriy D./TASK 1/TASK1/json/d9ab35250ccb6987.json	left
Dmitriy D./TASK 1/TASK1/json/4a496bfc8b581995.json	center
Dmitriy D./TASK 1/TASK1/json/6c3965dac4a435e8.json	center
Dmitriy D./TASK 1/TASK1/json/cc9ac1832b57563f.json	left
Dmitriy D./TASK 1/TASK1/json/9356d26133cce1e5.json	right
Dmitriy D./TASK 1/TASK1/json/518127ab034e3ae3.json	right
Dmitriy D./TASK 1/TASK1/json/5e83e93b12113649.json	right
Dmitriy D./TASK 1/TASK1/json/a09791e8fba98e37.json	center
Dmitriy D./TASK 1/TASK1/json/e14567601f598948.json	left
Dmitriy D./TASK 1/TASK1/json/402f3964f5cc95b0.json	center
Dmitriy D./TASK 1/TASK1/json/e9bfa07e88f6f669.json	center
Dmitriy D./TASK 1/TASK1/json/8c245faad86a1ac1.json	center
Dmitriy D./TASK 1/TASK1/json/846a4a0feb510163.json	left
Dmitriy D./TASK 1/TASK1/json/b781da79694fe2c2.json	right
Dmitriy D./TASK 1/TASK1/json/d6713b99dca6e028.json	left
Dmitriy D./TASK 1/TASK1/json/5d33592121cd6e0f.json	left
Dmitriy D./TASK 1/TASK1/json/ac68b2a1326c1d2d.json	right
Dmitriy D./TASK 1/TASK1/json/72dec0b2aac1a2fd.json	left
Dmitriy D./TASK 1/TASK1/json/5ef7f5a4b7fac61a.json	right
Dmitriy D./TASK 1/TASK1/json/e12bb434451c3855.json	right
Dmitriy D./TASK 1/TASK1/json/56a66a953495f707.json	right
Dmitriy D./TASK 1/TASK1/json/2c80e189a7d28be8.json	right
Dmitriy D./TASK 1/TASK1/json/5bcb36e3660a407a.json	center
Dmitriy D./TASK 1/TASK1/json/9934c7f71bd74da3.json	center
Dmitriy D./TASK 1/TASK1/json/db72c49fe30f1283.json	left
Dmitriy D./TASK 1/TASK1/json/40d793b8835c8e35.json	right
Dmitriy D./TASK 1/TASK1/json/99388a53147f3c26.json	right
Dmitriy D./TASK 1/TASK1/json/456c5f25e1753e66.json	right
Dmitriy D./TASK 1/TASK1/json/ace2832230430a6d.json	right
Dmitriy D./TASK 1/TASK1/json/be3bb08464805266.json	center
Dmitriy D./TASK 1/TASK1/json/9b1bbb16e5babf4b.json	center
Dmitriy D./TASK 1/TASK1/json/08d2f446be2a6280.json	center
Dmitriy D./TASK 1/TASK1/json/16b5602b17cb35c8.json	left
Dmitriy D./TASK 1/TASK1/json/4a789fa8a86edfb5.json	center
Dmitriy D./TASK 1/TASK1/json/f96afc1a5a3a18fe.json	right
Dmitriy D./TASK 1/TASK1/json/a25573aa30a48413.json	left
Dmitriy D./TASK 1/TASK1/json/aed53cdd296b3d25.json	center
Dmitriy D./TASK 1/TASK1/json/1784622b98fb66aa.json	right
Dmitriy D./TASK 1/TASK1/json/403fa1433188e487.json	center
Dmitriy D./TASK 1/TASK1/json/681cb4346ec40f73.json	left
Dmitriy D./TASK 1/TASK1/json/5081139a5c833028.json	center
Dmitriy D./TASK 1/TASK1/json/b6ba5a2b1e1fa9f6.json	center
Dmitriy D./TASK 1/TASK1/json/56eb2f2cb8a0a93d.json	center
Dmitriy D./TASK 1/TASK1/json/0593fe68e80c002f.json	right
Dmitriy D./TASK 1/TASK1/json/4397bef9c3a729db.json	left
Dmitriy D./TASK 1/TASK1/json/0aaa6042f2e1244d.json	left
Dmitriy D./TASK 1/TASK1/json/42d9b52cf3722619.json	center
Dmitriy D./TASK 1/TASK1/json/62bcc57b75c06023.json	right
Dmitriy D./TASK 1/TASK1/json/5cdbf89a2c1fb546.json	center
Dmitriy D./TASK 1/TASK1/json/57e54787300e3577.json	center
Dmitriy D./TASK 1/TASK1/json/4f9a8de0fa8ada31.json	center
Dmitriy D./TASK 1/TASK1/json/7e66d079320be408.json	left
Dmitriy D./TASK 1/TASK1/json/06ae0b626e3f37b2.json	right
Dmitriy D./TASK 1/TASK1/json/01299e28d59fc873.json	left
Dmitriy D./TASK 1/TASK1/json/f83cea5236d58706.json	center
Dmitriy D./TASK 1/TASK1/json/666d46bc279221cc.json	right
Dmitriy D./TASK 1/TASK1/json/1dc0666773e8db2e.json	center
Dmitriy D./TASK 1/TASK1/json/69f835d0d5929220.json	center
Dmitriy D./TASK 1/TASK1/json/4218c39ecab11c45.json	right
Dmitriy D./TASK 1/TASK1/json/38e0bebc955271ae.json	right
Dmitriy D./TASK 1/TASK1/json/a29a6145b77c3c48.json	right
Dmitriy D./TASK 1/TASK1/json/1eb49d0a55d33b8a.json	center
Dmitriy D./TASK 1/TASK1/json/835e6bd3f40b2edc.json	right
Dmitriy D./TASK 1/TASK1/json/04f6846d0835cf08.json	right
Dmitriy D./TASK 1/TASK1/json/2a1632ad15786fe9.json	center
Dmitriy D./TASK 1/TASK1/json/acd7506e21d26d37.json	right
Dmitriy D./TASK 1/TASK1/json/a82d49d6e62b829e.json	center
Dmitriy D./TASK 1/TASK1/json/6374234b0224b281.json	left
Dmitriy D./TASK 1/TASK1/json/4ccd26cae97ded19.json	right
Dmitriy D./TASK 1/TASK1/json/aeec9dda8ae0c775.json	right
Dmitriy D./TASK 1/TASK1/json/b69c45c035594ece.json	left
Dmitriy D./TASK 1/TASK1/json/5253c91154bdf629.json	right
Dmitriy D./TASK 1/TASK1/json/7ff0793b000ea6cb.json	left
Dmitriy D./TASK 1/TASK1/json/1a60240159d20972.json	center
Dmitriy D./TASK 1/TASK1/json/1b830e5f53650cdb.json	center
Dmitriy D./TASK 1/TASK1/json/9e41296c92f2b226.json	right
Dmitriy D./TASK 1/TASK1/json/013b2d3550052967.json	right
Dmitriy D./TASK 1/TASK1/json/66d949c0fe3cc915.json	right
Dmitriy D./TASK 1/TASK1/json/496f0940cb6c55b3.json	right
Dmitriy D./TASK 1/TASK1/json/e4c188f379592ae7.json	center
Dmitriy D./TASK 1/TASK1/json/d533caa0d4191bbd.json	right
Dmitriy D./TASK 1/TASK1/json/d9db3fb7bfdfc705.json	right
Dmitriy D./TASK 1/TASK1/json/b9a6fefa329b4bf0.json	center
Dmitriy D./TASK 1/TASK1/json/1b19bca8862a1bb1.json	right
Dmitriy D./TASK 1/TASK1/json/4e637e3b00b586b0.json	right
Dmitriy D./TASK 1/TASK1/json/2642347d5ba6cd63.json	left
Dmitriy D./TASK 1/TASK1/json/d1f216d86a67b36a.json	center
Dmitriy D./TASK 1/TASK1/json/c90113cd4a03712a.json	left
Dmitriy D./TASK 1/TASK1/json/30638f687404c56c.json	left
Dmitriy D./TASK 1/TASK1/json/a8c67181cba1f8f0.json	left
Dmitriy D./TASK 1/TASK1/json/1fe1912c8ac1840a.json	right
Dmitriy D./TASK 1/TASK1/json/4f37cbad677b71b3.json	right
Dmitriy D./TASK 1/TASK1/json/1764b0b215a66db8.json	center
Dmitriy D./TASK 1/TASK1/json/46054200b21a48c4.json	center
Dmitriy D./TASK 1/TASK1/json/1a1113b4e838acbb.json	right
Dmitriy D./TASK 1/TASK1/json/17054b959027a009.json	left
Dmitriy D./TASK 1/TASK1/json/1f225b3ed98df69f.json	right
Dmitriy D./TASK 1/TASK1/json/164af603bf655466.json	center
Dmitriy D./TASK 1/TASK1/json/7ba5ab2967806d69.json	center
Dmitriy D./TASK 1/TASK1/json/0f49e8f81836eec0.json	right
Dmitriy D./TASK 1/TASK1/json/a21b20e45438a23f.json	center
Dmitriy D./TASK 1/TASK1/json/ce1096c43f3e812c.json	center
Dmitriy D./TASK 1/TASK1/json/5b3a27eca836cc2e.json	right
Dmitriy D./TASK 1/TASK1/json/c7f4f02072f5f40d.json	center
Dmitriy D./TASK 1/TASK1/json/26e52125a0de9b45.json	right
Dmitriy D./TASK 1/TASK1/json/204b9f85f5a9f6fa.json	right
Dmitriy D./TASK 1/TASK1/json/576ac842147ae698.json	left
Dmitriy D./TASK 1/TASK1/json/66ba7be8ea2ed385.json	left
Dmitriy D./TASK 1/TASK1/json/3a0631e49c91cfa2.json	center
Dmitriy D./TASK 1/TASK1/json/257e37929eae3115.json	left
Dmitriy D./TASK 1/TASK1/json/63048c6e10aa6787.json	center
Dmitriy D./TASK 1/TASK1/json/9f80cf157c1f2522.json	right
Dmitriy D./TASK 1/TASK1/json/985653b9fc69a457.json	left
Dmitriy D./TASK 1/TASK1/json/25951457cff3a25f.json	center
Dmitriy D./TASK 1/TASK1/json/1abec13167c69183.json	right
Dmitriy D./TASK 1/TASK1/json/b120fe4921c1bf0e.json	center
Dmitriy D./TASK 1/TASK1/json/985f9fd98103caa9.json	center
Dmitriy D./TASK 1/TASK1/json/934e842af28260b9.json	left
Dmitriy D./TASK 1/TASK1/json/f58e07b10de9747a.json	center
Dmitriy D./TASK 1/TASK1/json/9eafb3542fced375.json	center
Dmitriy D./TASK 1/TASK1/json/4d2e5af22388429a.json	center
Dmitriy D./TASK 1/TASK1/json/bfbb6ef7ff33f87f.json	right
Dmitriy D./TASK 1/TASK1/json/b580cbdc70888fd3.json	left
Dmitriy D./TASK 1/TASK1/json/48d56714518fd403.json	center
Dmitriy D./TASK 1/TASK1/json/a5dc5c3693a3e5ac.json	right
Dmitriy D./TASK 1/TASK1/json/da30488d05fc8933.json	right
Dmitriy D./TASK 1/TASK1/json/bed07b1f56ed3caf.json	left
Dmitriy D./TASK 1/TASK1/json/92d780b0f83e9d14.json	center
Dmitriy D./TASK 1/TASK1/json/696558fcd9444889.json	center
Dmitriy D./TASK 1/TASK1/json/547208f526c28d22.json	center
Dmitriy D./TASK 1/TASK1/json/f68b80e5816161e3.json	left
Dmitriy D./TASK 1/TASK1/json/c57b92179794bfdc.json	left
Dmitriy D./TASK 1/TASK1/json/803856727f8890c3.json	left
Dmitriy D./TASK 1/TASK1/json/4e88db19bb76b386.json	left
Dmitriy D./TASK 1/TASK1/json/45b27ffcd125e8f6.json	right
Dmitriy D./TASK 1/TASK1/json/725f2ba08a2e9c41.json	right
Dmitriy D./TASK 1/TASK1/json/bc4f82f1f0d8adb5.json	right
Dmitriy D./TASK 1/TASK1/json/783a4da7a26aef2d.json	right
Dmitriy D./TASK 1/TASK1/json/a187e0f0c2f885ee.json	center
Dmitriy D./TASK 1/TASK1/json/f5ea3a959ad49f94.json	center
Dmitriy D./TASK 1/TASK1/json/5217d8fc6d8480ea.json	right
Dmitriy D./TASK 1/TASK1/json/c836de6eeb8a5376.json	center
Dmitriy D./TASK 1/TASK1/json/1463af1033d0e488.json	right
Dmitriy D./TASK 1/TASK1/json/753ebde5b9768a20.json	right
Dmitriy D./TASK 1/TASK1/json/490043ad0e484599.json	left
Dmitriy D./TASK 1/TASK1/json/33b716f0f113a098.json	center
Dmitriy D./TASK 1/TASK1/json/7ae447a1256d54f0.json	right
Dmitriy D./TASK 1/TASK1/json/98f020d217b3b433.json	right
Dmitriy D./TASK 1/TASK1/json/db971b52f79de7e7.json	right
Dmitriy D./TASK 1/TASK1/json/9d2e0a55248c2edf.json	right
Dmitriy D./TASK 1/TASK1/json/ece3f0ec84378588.json	center
Dmitriy D./TASK 1/TASK1/json/ccb7342e05f5d2c8.json	right
Dmitriy D./TASK 1/TASK1/json/79bf175f5e0140c7.json	left
Dmitriy D./TASK 1/TASK1/json/c5ec1f7acf2f45dd.json	right
Dmitriy D./TASK 1/TASK1/json/3481d79548e9512e.json	right
Dmitriy D./TASK 1/TASK1/json/28b22239c5e9d09e.json	right
Dmitriy D./TASK 1/TASK1/json/d5aa389f5836b21c.json	left
Dmitriy D./TASK 1/TASK1/json/2e12804df25bd772.json	right
Dmitriy D./TASK 1/TASK1/json/ba28aef48c6b1746.json	right
Dmitriy D./TASK 1/TASK1/json/997166aaf7a8f661.json	center
Dmitriy D./TASK 1/TASK1/json/af36969c254bb319.json	left
Dmitriy D./TASK 1/TASK1/json/37ad6f8aaee89a48.json	center
Dmitriy D./TASK 1/TASK1/json/d6bb0521ca21048b.json	right
Dmitriy D./TASK 1/TASK1/json/971e21cc8042f2c6.json	center
Dmitriy D./TASK 1/TASK1/json/20b1e8de66e2daf1.json	right
Dmitriy D./TASK 1/TASK1/json/08d8891103ba0c9b.json	right
Dmitriy D./TASK 1/TASK1/json/a45cf2534db13ba7.json	center
Dmitriy D./TASK 1/TASK1/json/330bfc6145fc5921.json	right
Dmitriy D./TASK 1/TASK1/json/b2a486bca1576241.json	right
Dmitriy D./TASK 1/TASK1/json/553e7de437b56382.json	left
Dmitriy D./TASK 1/TASK1/json/fcf6de56164dd27f.json	center
Dmitriy D./TASK 1/TASK1/json/ff9da1cc75323af6.json	center
Dmitriy D./TASK 1/TASK1/json/af754223721c9f3c.json	left
